date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2017-4-26 07:00,10.24800014,1.60800004,7.177999973,-0.213,2.740999937,1.097000003,11.95899963,25.96800041,6.953000069,88.29799652,9.543000221,-8.369000435,-28.15699959,24.98999977
2017-4-26 08:00,9.779000282,1.807999969,6.71600008,0.354999989,2.924000025,1.340000033,11.67800045,26.88999939,5.947999954,88.29799652,9.006999969,-9.605999947,-28.15699959,24.98999977
2017-4-26 09:00,2.678999901,0.80400002,-0.248999998,0,2.954999924,1.065999985,11.67800045,31.32900047,8.795999527,88.29799652,11.74100018,-9.531000137,-28.15699959,25.43000031
2017-4-26 10:00,4.822999954,0.938000023,1.70599997,-0.248999998,3.075999975,1.187999964,12.23999977,22.95199966,0,88.29799652,7.34499979,-11.00300026,-28.15699959,25.86899948
2017-4-26 11:00,-0.335000008,0.938000023,-3.802000046,-0.142000005,3.015000105,1.187999964,13.22500038,28.39699936,6.114999771,88.29799652,9.543000221,-9.680999756,-28.15699959,27.1875
2017-4-26 12:00,-5.492000103,-0.201000005,-7.498000145,-1.669999957,2.315000057,1.004999995,14.35099983,28.89999962,6.198999882,88.29799652,9.704000473,-9.755000114,-28.15699959,28.94499969
2017-4-26 13:00,-7.836999893,1.139000058,-9.522999763,-0.284000009,2.405999899,1.309999943,14.84300041,27.72699928,7.623000145,88.29799652,11.41899967,-12.29300022,-28.15699959,30.70299911
2017-4-26 14:00,1.340000033,0.80400002,-0.745999992,-1.243999958,2.223999977,1.248999953,14.70300007,29.56999969,8.125,88.29799652,11.5,-11.05599976,-28.15699959,31.14249992
2017-4-26 15:00,2.210000038,1.273000002,-0.284000009,-0.603999972,2.680000067,1.491999984,14.42099953,29.06699944,7.037000179,88.29799652,10.40100002,-9.786999702,-28.15699959,29.8239994
2017-4-26 16:00,3.282000065,1.20599997,0.675000012,-0.745999992,2.618999958,1.309999943,14.70300007,32.08300018,8.208999634,88.29799652,11.09799957,-8.61400032,-28.15699959,29.8239994
2017-4-26 17:00,9.845999718,1.473999977,7.143000126,0.354999989,3.137000084,0.975000024,14.21000004,30.15600014,6.366000175,88.29799652,9.569999695,-8.710000038,-28.15699959,29.38500023
2017-4-26 18:00,7.568999767,0,4.335000038,-2.167999983,2.588999987,1.065999985,13.64700031,31.66399956,8.628000259,88.29799652,11.79500008,-9.989999771,-28.15699959,28.50600052
2017-4-26 19:00,7.501999855,0,4.263999939,-1.63499999,2.680000067,0.975000024,13.64700031,34.59600067,8.87899971,88.29799652,11.0170002,-7.515999794,-28.15699959,27.62700081
2017-4-26 20:00,6.831999779,-0.067000002,4.547999859,-1.669999957,2.802000046,1.097000003,12.94400024,31.74799919,8.461000443,88.29799652,11.47299957,-10,-28.15699959,27.1875
2017-4-26 21:00,6.09499979,0.268000007,3.730999947,-1.77699995,2.528000116,1.097000003,12.31099987,32.08300018,9.130999565,88.29799652,12.00899982,-10,-28.15699959,26.74799919
2017-4-26 22:00,5.894000053,-0.736999989,3.802000046,-1.77699995,2.040999889,0.913999975,12.31099987,27.64299965,7.623000145,88.29799652,11.47299957,-11.2159996,-28.15699959,26.0890007
2017-4-26 23:00,8.23900032,0,6.254000187,-0.603999972,2.131999969,0.944000006,12.6619997,30.07299995,8.461000443,88.29799652,11.5,-9.958000183,-28.15699959,25.64949989
2017-4-27 00:00,8.23900032,0.268000007,6.538000107,-0.569000006,2.071000099,0.975000024,12.59200001,28.81599998,8.461000443,88.29799652,11.47299957,-10.0539999,-28.15699959,25.20999908
2017-4-27 01:00,6.697999954,-0.602999985,5.329999924,-1.70599997,1.552999973,0.760999978,13.36600018,12.89999962,0,88.29799652,5.763000011,-10.0539999,-28.15699959,24.33099937
2017-4-27 02:00,7.836999893,-0.40200001,6.218999863,-1.065999985,1.827999949,0.852999985,13.29599953,12.81599998,0,88.29799652,5.521999836,-10.03199959,-28.15699959,23.45199966
2017-4-27 03:00,8.371999741,-0.067000002,6.538000107,-0.639999986,1.613999963,0.760999978,13.71800041,12.98400021,0,88.29799652,5.710000038,-10.0539999,-28.15699959,22.79299927
2017-4-27 04:00,7.368000031,-0.536000013,6.147999763,-1.63499999,1.523000002,0.731000006,13.36600018,11.89500046,0,88.29799652,5.092999935,-8.784999847,-28.15699959,21.69400024
2017-4-27 05:00,6.497000217,-1.340000033,4.477000237,-2.203000069,2.040999889,0.822000027,13.08500004,11.3920002,0,88.29799652,4.502999783,-10.07499981,-28.15699959,21.25499916
2017-4-27 06:00,8.706999779,-0.736999989,5.791999817,-2.131999969,2.710999966,0.852999985,13.22500038,14.74300003,0,88.29799652,5.414999962,-10.07499981,-28.15699959,20.81550026
2017-4-27 07:00,6.229000092,0.134000003,2.948999882,-1.56400001,2.924000025,1.218000054,12.59200001,28.56500053,7.789999962,88.29799652,11.55300045,-10.34200001,-28.15699959,20.81550026
2017-4-27 08:00,1.942000031,0.536000013,-0.711000025,-0.675000012,2.650000095,1.218000054,15.0539999,25.2140007,5.026000023,88.29799652,9.649999619,-11.72799969,-28.15699959,23.23250008
2017-4-27 09:00,-4.354000092,0.670000017,-6.965000153,-0.782000005,2.710999966,1.126999974,13.36600018,30.90999985,9.550000191,88.29799652,12.03600025,-10.41600037,-28.15699959,26.96800041
2017-4-27 10:00,-12.05599976,1.072000027,-15.13799953,-0.319999993,2.954999924,1.523000002,14.63199997,26.63800049,5.696000099,88.29799652,8.550999641,-10.41600037,-28.15699959,30.26350021
2017-4-27 11:00,-14.19999981,1.541000009,-17.5189991,-0.178000003,2.894000053,1.097000003,16.67200089,28.31399918,6.868999958,88.29799652,9.729999542,-11.72799969,-28.15699959,34.21900177
2017-4-27 12:00,-7.568999767,-0.870999992,-10.4119997,-1.527999997,2.437000036,1.065999985,16.39100075,29.31900024,7.623000145,88.29799652,10.42700005,-11.72799969,-28.15699959,36.19649887
2017-4-27 13:00,-15.27099991,0.80400002,-18.79800034,-0.924000025,2.772000074,1.523000002,16.25,28.39699936,8.376999855,88.29799652,11.09799957,-11.73799992,-28.15699959,37.29499817
2017-4-27 14:00,-10.71700001,0.736999989,-13.53899956,-0.569000006,2.497999907,1.218000054,17.44599915,28.64900017,8.293000221,88.29799652,11.15100002,-10.41600037,-28.15699959,36.63550186
2017-4-27 15:00,-10.51599979,0.736999989,-12.93500042,-0.213,2.588999987,1.432000041,16.18000031,27.97900009,8.376999855,88.29799652,11.1239996,-11.6420002,-28.15699959,38.39350128
2017-4-27 16:00,-3.013999939,0.536000013,-6.289999962,-1.421000004,2.740999937,1.371000051,17.16500092,31.41300011,8.711999893,88.29799652,10.50800037,-8.965999603,-28.15699959,36.19599915
2017-4-27 17:00,3.549999952,0.40200001,0.888000011,-1.350000024,2.740999937,1.065999985,16.95400047,27.89500046,7.706999779,88.29799652,10.2670002,-11.4289999,-28.15699959,34.43849945
2017-4-27 18:00,6.899000168,0,3.802000046,-1.741000056,2.772000074,1.097000003,16.95400047,27.89500046,7.789999962,88.29799652,10.5880003,-11.47200012,-28.15699959,33.11999893
2017-4-27 19:00,7.836999893,-0.134000003,4.406000137,-1.91900003,2.862999916,1.036000013,16.10899925,28.4810009,7.372000217,88.29799652,9.48900032,-10.19200039,-28.15699959,30.92300034
2017-4-27 20:00,8.038000107,-0.536000013,4.762000084,-2.131999969,2.862999916,1.097000003,15.75800037,31.91600037,9.717000008,88.29799652,11.95499992,-10.19200039,-28.15699959,28.94499969
2017-4-27 21:00,7.434999943,-0.40200001,4.65500021,-0.958999991,2.954999924,1.432000041,15.0539999,30.40800095,9.130999565,88.29799652,11.47299957,-11.40799999,-28.15699959,27.1875
2017-4-27 22:00,8.371999741,-0.335000008,5.650000095,-1.63499999,2.802000046,1.187999964,14.35099983,30.07299995,9.298000336,88.29799652,11.74100018,-11.40799999,-28.15699959,25.86899948
2017-4-27 23:00,9.376999855,0,6.965000153,-1.386000037,2.375999928,1.036000013,13.43599987,29.48600006,9.968000412,88.29799652,12.11600018,-11.38599968,-28.15699959,24.5510006
2017-4-28 00:00,11.5880003,0.736999989,6.894000053,-1.457000017,5.300000191,1.674999952,13.9289999,28.81599998,9.968000412,88.29799652,11.90200043,-10.12800026,-28.15699959,23.67200089
2017-4-28 01:00,10.85099983,0.670000017,6.361000061,-1.56400001,4.751999855,1.583999991,13.9289999,29.23500061,9.465999603,88.29799652,11.5,-10.12800026,-28.15699959,22.79299927
2017-4-28 02:00,10.91800022,0.268000007,6.183000088,-1.669999957,4.630000114,1.644999981,13.71800041,29.56999969,9.800999641,88.29799652,11.57999992,-8.869999886,-28.15699959,21.69400024
2017-4-28 03:00,10.71700001,0.134000003,6.183000088,-1.741000056,4.507999897,1.613999963,13.50699997,27.3920002,8.628000259,88.29799652,10.61499977,-10.07499981,-28.15699959,20.81550026
2017-4-28 04:00,11.18599987,0.40200001,6.502999783,-1.457000017,4.659999847,1.462000012,13.9989996,27.47599983,8.963000298,88.29799652,11.04399967,-8.795999527,-28.15699959,20.15600014
2017-4-28 05:00,10.91800022,0,8.208999634,-1.421000004,3.046000004,1.036000013,13.50699997,26.55400085,9.046999931,88.29799652,11.20499992,-9.93599987,-28.15699959,19.49699974
2017-4-28 06:00,12.18999958,1.20599997,8.706000328,-0.711000025,3.654999971,1.065999985,13.50699997,31.07799911,10.47099972,88.29799652,12.08899975,-8.68900013,-28.15699959,19.05800056
2017-4-28 07:00,6.162000179,0.40200001,2.630000114,-1.172999978,2.984999895,0.913999975,14.77299976,28.14599991,9.130999565,88.29799652,11.41899967,-11.18400002,-28.15699959,19.71699905
2017-4-28 08:00,-1.340000033,1.139000058,-4.157999992,-0.391000003,2.618999958,1.126999974,13.29599953,28.22999954,7.623000145,88.29799652,9.729999542,-11.18400002,-28.15699959,22.35350037
2017-4-28 09:00,-7.032999992,1.139000058,-9.487999916,-0.569000006,2.772000074,1.279000044,13.01399994,29.48600006,9.046999931,88.29799652,11.90200043,-12.40999985,-28.15699959,25.86899948
2017-4-28 10:00,-10.7840004,1.340000033,-13.78800011,-0.248999998,2.954999924,1.309999943,13.29599953,24.04100037,5.361000061,88.29799652,7.881000042,-11.19400024,-28.15699959,29.3845005
2017-4-28 11:00,-12.85999966,1.20599997,-16.31100082,0.391000003,2.984999895,1.065999985,13.08500004,27.55999947,6.198999882,88.29799652,8.845999718,-11.19400024,-28.15699959,33.34000015
2017-4-28 12:00,-16.94599915,2.812999964,-19.57999992,1.207999945,2.131999969,0.944000006,13.78800011,29.56999969,7.203999996,88.29799652,9.409000397,-9.979000092,-28.15699959,34.87799835
2017-4-28 13:00,-15.47200012,3.684000015,-18.90500069,2.594000101,2.588999987,1.036000013,15.125,26.72200012,7.539000034,88.29799652,9.998999596,-10.0539999,-28.15699959,36.41600037
2017-4-28 14:00,-13.79800034,3.684000015,-16.55900002,0.958999991,2.131999969,0.883000016,16.03899956,29.56999969,9.633000374,88.29799652,11.66100025,-10.0539999,-28.15699959,39.05250168
2017-4-28 15:00,-10.58300018,2.678999901,-12.57900047,0.816999972,2.040999889,1.004999995,16.88299942,26.47100067,8.376999855,88.29799652,10.93700027,-11.27999973,-28.15699959,39.7120018
2017-4-28 16:00,-4.756000042,2.344000101,-6.928999901,0.958999991,2.28399992,1.065999985,18.14999962,28.56500053,7.203999996,88.29799652,9.890999794,-11.27999973,-28.15699959,38.17399979
2017-4-28 17:00,2.344000101,1.807999969,-0.391000003,0.603999972,2.710999966,1.004999995,17.44599915,31.07799911,7.539000034,88.29799652,9.274999619,-8.710000038,-28.15699959,35.75650024
2017-4-28 18:00,6.429999828,2.142999887,3.730999947,0.816999972,2.984999895,1.156999946,19.34499931,32.5019989,8.461000443,88.29799652,10.3739996,-10.04300022,-28.15699959,33.99900055
2017-4-28 19:00,8.104999542,2.27699995,4.762000084,0.745999992,2.618999958,0.852999985,18.36100006,28.64900017,6.114999771,88.29799652,8.496999741,-10.04300022,-28.15699959,32.24150085
2017-4-28 20:00,7.636000156,2.611999989,4.65500021,0.995000005,2.984999895,1.248999953,17.23500061,30.3239994,8.208999634,88.29799652,9.998999596,-10.04300022,-28.15699959,30.92250061
2017-4-28 21:00,8.371999741,2.27699995,5.472000122,0.532999992,2.954999924,1.156999946,17.37599945,32.33399963,9.046999931,88.29799652,10.72200012,-10.04300022,-28.15699959,30.0435009
2017-4-28 22:00,7.903999805,2.411000013,5.543000221,0.852999985,2.832999945,1.097000003,17.86800003,31.74799919,9.381999969,88.29799652,11.36600018,-10.04300022,-28.15699959,29.16500092
2017-4-28 23:00,11.25300026,4.085999966,8.777000427,2.451999903,2.467000008,1.156999946,16.95400047,27.55999947,7.203999996,88.29799652,9.274999619,-10.04300022,-28.15699959,28.50600052
2017-4-29 00:00,10.85099983,3.818000078,8.670999527,2.239000082,2.193000078,1.036000013,17.02400017,25.71699905,7.539000034,88.29799652,9.784000397,-10.04300022,-28.15699959,27.62700081
2017-4-29 01:00,10.91800022,3.415999889,8.456999779,2.061000109,2.405999899,1.036000013,16.74300003,25.54899979,7.372000217,88.29799652,9.972000122,-11.31200027,-28.15699959,26.96750069
2017-4-29 02:00,9.376999855,3.08100009,7.532999992,1.491999984,1.76699996,0.913999975,16.95400047,26.13599968,7.706999779,88.29799652,9.998999596,-10.06400013,-28.15699959,26.30850029
2017-4-29 03:00,9.376999855,3.013999939,7.81799984,2.131999969,1.491999984,0.639999986,16.46100044,23.28700066,6.953000069,88.29799652,9.595999718,-11.27999973,-28.15699959,25.43000031
2017-4-29 04:00,9.175999641,3.818000078,7.676000118,1.99000001,1.85800004,0.883000016,16.60199928,26.05200005,7.288000107,88.29799652,9.838000298,-9.713000298,-28.15699959,24.98999977
2017-4-29 05:00,10.71700001,3.415999889,8.527999878,1.883000016,2.375999928,0.944000006,16.39100075,23.95800018,6.784999847,88.29799652,9.140999794,-11.03499985,-28.15699959,24.11100006
2017-4-29 06:00,12.99400043,5.022999763,10.8739996,3.447000027,3.046000004,1.004999995,16.60199928,27.72699928,7.789999962,88.29799652,9.864999771,-9.595000267,-28.15699959,23.67200089
2017-4-29 07:00,6.497000217,3.88499999,3.517999887,2.025000095,2.772000074,1.401000023,17.86800003,26.97299957,6.953000069,88.29799652,9.220999718,-9.595000267,-28.15699959,24.5510006
2017-4-29 08:00,1.139000058,4.085999966,-1.883000016,2.736000061,2.862999916,1.340000033,16.18000031,24.79500008,5.361000061,88.29799652,7.559000015,-10.83199978,-28.15699959,26.30850029
2017-4-29 09:00,-7.703000069,3.617000103,-11.08699989,1.350000024,2.924000025,1.401000023,16.81299973,28.06200027,6.701000214,88.29799652,9.220999718,-10.84300041,-28.15699959,29.3845005
2017-4-29 10:00,-10.91800022,4.152999878,-14.56900024,1.953999996,3.381000042,1.340000033,16.67200089,32.58599854,9.298000336,88.29799652,11.63399982,-10.84300041,-28.15699959,32.46099854
2017-4-29 11:00,-13.39599991,4.487999916,-16.62999916,1.953999996,3.107000113,1.218000054,16.74300003,29.65399933,7.706999779,88.29799652,9.890999794,-10.84300041,-28.15699959,35.97650146
2017-4-29 12:00,-17.54899979,2.411000013,-20.07699966,0.782000005,2.345000029,1.036000013,18.6420002,26.13599968,5.528999805,88.29799652,8.149000168,-10.84300041,-28.15699959,37.95399857
2017-4-29 13:00,-16.94599915,3.148000002,-19.61499977,1.101999998,2.467000008,1.126999974,19.55599976,30.74300003,9.800999641,88.29799652,12.25,-9.616999626,-28.15699959,39.71149826
2017-4-29 14:00,-13.93200016,3.013999939,-16.70100021,1.386000037,2.375999928,1.218000054,20.11899948,30.6590004,8.963000298,88.29799652,11.0710001,-9.626999855,-28.15699959,42.12900162
2017-4-29 15:00,-9.645000458,2.880000114,-12.22399998,1.491999984,2.437000036,1.156999946,20.54100037,27.47599983,6.701000214,88.29799652,9.248000145,-10.86400032,-28.15699959,43.44749832
2017-4-29 16:00,-5.090000153,2.678999901,-7.498000145,1.172999978,2.375999928,1.126999974,21.52599907,25.29800034,5.27699995,88.29799652,7.747000217,-9.562999725,-28.15699959,41.6894989
2017-4-29 17:00,2.545000076,2.746000051,-0.319999993,1.243999958,2.772000074,1.097000003,21.17399979,27.97900009,6.53399992,88.29799652,8.899999619,-9.562999725,-28.15699959,39.71149826
2017-4-29 18:00,6.497000217,1.942000031,3.76699996,0.569000006,2.924000025,1.156999946,22.0189991,30.57500076,7.623000145,88.29799652,9.972000122,-9.562999725,-28.15699959,37.95449829
2017-4-29 19:00,7.568999767,1.807999969,4.370999813,0.852999985,2.559000015,0.975000024,19.83799934,34.59600067,9.213999748,88.29799652,9.998999596,-5.821000099,-28.15699959,36.19649887
2017-4-29 20:00,7.234000206,2.210000038,4.477000237,1.031000018,2.740999937,1.004999995,18.78300095,37.27700043,10.47099972,88.29799652,10.98999977,-4.573999882,-28.15699959,33.77899933
2017-4-29 21:00,8.104999542,3.348999977,5.650000095,1.77699995,2.467000008,0.975000024,18.71199989,34.34500122,9.381999969,88.29799652,10.90999985,-7.026000023,-28.15699959,32.02149963
2017-4-29 22:00,7.166999817,1.674000025,5.010000229,0.425999999,2.040999889,0.944000006,18.14999962,32.66999817,8.711999893,88.29799652,9.595999718,-5.777999878,-28.15699959,30.92250061
2017-4-29 23:00,7.434999943,2.142999887,5.436999798,0.958999991,2.131999969,0.883000016,18.78300095,33.42300034,10.55500031,88.29799652,11.41899967,-5.703999996,-28.15699959,29.8239994
2017-4-30 00:00,9.376999855,3.08100009,7.461999893,1.84800005,1.827999949,0.822000027,17.30500031,30.40800095,10.38700008,88.29799652,11.8210001,-6.919000149,-28.15699959,28.94499969
2017-4-30 01:00,9.109000206,2.880000114,7.249000072,1.457000017,1.91900003,0.883000016,18.43099976,30.15600014,8.963000298,88.29799652,10.3739996,-6.940999985,-28.15699959,28.50600052
2017-4-30 02:00,9.109000206,2.812999964,7.143000126,1.63499999,1.980000019,0.944000006,17.51600075,28.4810009,8.041999817,88.29799652,9.729999542,-6.940999985,-28.15699959,28.06649971
2017-4-30 03:00,8.975000381,2.880000114,7.532999992,1.669999957,1.827999949,0.913999975,16.81299973,30.74300003,9.046999931,88.29799652,10.42700005,-6.97300005,-28.15699959,27.40749931
2017-4-30 04:00,9.376999855,3.148000002,7.284999847,1.598999977,2.071000099,1.036000013,17.02400017,30.15600014,9.465999603,88.29799652,10.56099987,-6.982999802,-28.15699959,27.1875
2017-4-30 05:00,10.44900036,3.348999977,7.81799984,1.598999977,2.650000095,1.036000013,16.88299942,30.3239994,8.963000298,88.29799652,10.23999977,-5.724999905,-28.15699959,25.86899948
2017-4-30 06:00,11.78800011,3.818000078,8.493000031,2.025000095,3.259000063,1.218000054,15.68700027,29.40299988,9.130999565,88.29799652,10.3739996,-7.005000114,-28.15699959,24.5510006
2017-4-30 07:00,5.960999966,3.013999939,2.878000021,1.77699995,2.924000025,1.218000054,19.06399918,29.48600006,7.874000072,88.29799652,9.704000473,-8.251999855,-28.15699959,24.5510006
2017-4-30 08:00,-0.670000017,3.549999952,-3.980000019,1.84800005,3.075999975,1.462000012,18.14999962,25.38199997,6.282999992,88.29799652,8.604999542,-8.251999855,-28.15699959,27.40749931
2017-4-30 09:00,-5.625999928,4.956999779,-8.456999779,2.700999975,3.167999983,1.432000041,19.06399918,29.23500061,6.868999958,88.29799652,8.68500042,-8.230999947,-28.15699959,30.92250061
2017-4-30 10:00,-8.706999779,4.822999954,-12.33100033,3.092000008,3.075999975,1.279000044,19.90800095,29.73800087,6.868999958,88.29799652,8.362999916,-6.929999828,-28.15699959,34.43849945
2017-4-30 11:00,-10.51599979,4.889999866,-13.78800011,3.019999981,3.015000105,1.156999946,18.6420002,30.6590004,7.203999996,88.29799652,9.274999619,-8.220000267,-28.15699959,38.61299896
2017-4-30 12:00,-13.59700012,4.019000053,-16.87899971,1.63499999,2.315000057,1.065999985,19.48600006,31.16200066,7.539000034,88.29799652,9.354999542,-6.961999893,-28.15699959,40.81100082
2017-4-30 13:00,-14.66899967,3.013999939,-16.02599907,1.84800005,1.036000013,0.456999987,20.54100037,31.32900047,7.874000072,88.29799652,9.729999542,-8.177000046,-28.15699959,42.56850052
2017-4-30 14:00,-15.27099991,1.875,-16.34600067,0.639999986,1.004999995,0.456999987,22.37000084,31.99900055,8.87899971,88.29799652,10.45400047,-6.951000214,-28.15699959,45.20500183
2017-4-30 15:00,-11.72099972,1.004999995,-12.82800007,0.071000002,0.852999985,0.395999998,23.91799927,32.5019989,8.461000443,88.29799652,9.677000046,-5.703999996,-28.15699959,46.08399963
2017-4-30 16:00,-7.234000206,0.40200001,-8.812999725,-0.354999989,1.401000023,0.609000027,25.11400032,30.15600014,6.366000175,88.29799652,8.041999817,-6.929999828,-28.15699959,44.54550171
2017-4-30 17:00,0.602999985,0.40200001,-1.457000017,-0.497000009,2.071000099,0.913999975,24.34000015,30.15600014,6.366000175,88.29799652,7.559000015,-7.005000114,-28.15699959,42.3484993
2017-4-30 18:00,5.090000153,0.067000002,2.914000034,-0.782000005,2.131999969,0.760999978,23.91799927,29.82099915,6.282999992,88.29799652,7.397999763,-4.584000111,-28.15699959,40.37099838
2017-4-30 19:00,6.56400013,0.268000007,3.76699996,-0.497000009,2.740999937,1.036000013,20.75200081,31.07799911,6.449999809,88.29799652,7.69299984,-5.895999908,-28.15699959,38.17399979
2017-4-30 20:00,7.166999817,0.335000008,4.513000011,-0.711000025,2.680000067,1.036000013,20.40099907,30.07299995,6.282999992,88.29799652,7.559000015,-5.938000202,-28.15699959,35.31750107
2017-4-30 21:00,6.296000004,0.268000007,3.802000046,-0.816999972,2.437000036,1.004999995,20.04899979,31.74799919,6.953000069,88.29799652,8.444000244,-5.938000202,-28.15699959,33.34000015
2017-4-30 22:00,5.425000191,0.067000002,3.625,-0.852999985,2.163000107,0.883000016,19.62700081,31.49699974,7.454999924,88.29799652,8.657999992,-4.647999763,-28.15699959,31.58200073
2017-4-30 23:00,8.371999741,2.075999975,6.538000107,0.569000006,2.071000099,0.883000016,19.34499931,30.07299995,8.041999817,88.29799652,9.677000046,-7.099999905,-28.15699959,30.70299911
2017-5-1 00:00,11.5880003,3.348999977,7.355999947,1.421000004,4.538000107,1.523000002,19.20499992,29.65399933,8.795999527,88.29799652,10.29300022,-5.874000072,-28.15699959,30.26350021
2017-5-1 01:00,10.91800022,2.611999989,6.71600008,0.569000006,4.447000027,1.432000041,19.27499962,31.07799911,8.628000259,88.29799652,9.677000046,-5.831999779,-28.15699959,29.38500023
2017-5-1 02:00,10.31499958,2.545000076,6.147999763,0.532999992,4.324999809,1.462000012,19.27499962,27.47599983,7.539000034,88.29799652,9.194000244,-5.853000164,-28.15699959,28.50600052
2017-5-1 03:00,10.7840004,2.678999901,6.610000134,0.745999992,4.203000069,1.432000041,18.71199989,28.89999962,7.874000072,88.29799652,9.43599987,-5.842000008,-28.15699959,28.06649971
2017-5-1 04:00,10.44900036,2.210000038,6.573999882,0.745999992,4.081999779,1.371000051,18.14999962,27.72699928,7.539000034,88.29799652,9.06000042,-7.078999996,-28.15699959,27.40699959
2017-5-1 05:00,11.45400047,2.344000101,6.751999855,0.639999986,4.690999985,1.432000041,17.65699959,28.73200035,7.958000183,88.29799652,9.543000221,-5.842000008,-28.15699959,26.74799919
2017-5-1 06:00,12.05599976,2.611999989,6.857999802,0.425999999,5.269000053,1.552999973,16.60199928,27.22500038,7.037000179,88.29799652,8.873000145,-7.078999996,-28.15699959,26.30850029
2017-5-1 07:00,4.21999979,1.674000025,1.243999958,0.569000006,2.437000036,0.944000006,16.03899956,25.04700089,5.27699995,88.29799652,7.184000015,-5.863999844,-28.15699959,26.0890007
2017-5-1 08:00,-0.067000002,1.004999995,-2.415999889,-0.071000002,2.437000036,1.097000003,15.75800037,25.12999916,5.27699995,88.29799652,7.237999916,-5.863999844,-28.15699959,28.50600052
2017-5-1 09:00,-2.812999964,0.602999985,-5.401000023,-0.462000012,2.345000029,1.097000003,16.74300003,22.95199966,4.440000057,88.29799652,6.540999889,-7.111000061,-28.15699959,32.02149963
2017-5-1 10:00,-9.51099968,1.004999995,-12.01099968,-0.213,2.710999966,1.004999995,17.37599945,20.69099998,0,88.29799652,4.959000111,-7.111000061,-28.15699959,35.53699875
2017-5-1 11:00,0.602999985,0,-1.421000004,-0.639999986,2.131999969,0.609000027,18.07900047,16.41900063,0,88.29799652,3.484999895,-7.111000061,-28.15699959,39.7120018
2017-5-1 12:00,-1.004999995,-0.268000007,-2.842999935,-1.031000018,1.523000002,0.578999996,18.92300034,14.32400036,0,88.29799652,2.385999918,-5.874000072,-28.15699959,38.61299896
2017-5-1 13:00,0.602999985,0,-1.527999997,-0.711000025,1.613999963,0.670000017,18.78300095,13.90499973,0,88.29799652,2.760999918,-7.111000061,-28.15699959,37.51449966
2017-5-1 14:00,2.344000101,0.134000003,0.391000003,-0.603999972,1.644999981,0.700999975,20.19000053,12.89999962,0,88.29799652,2.438999891,-7.090000153,-28.15699959,36.85549927
2017-5-1 15:00,2.880000114,0.201000005,0.532999992,-0.639999986,2.071000099,0.852999985,19.48600006,15.41300011,0,88.29799652,3.914000034,-7.099999905,-28.15699959,36.85549927
2017-5-1 16:00,4.756000042,0.134000003,2.239000082,-0.711000025,2.193000078,0.791999996,16.18000031,18.68000031,0,88.29799652,4.824999809,-5.863999844,-28.15699959,35.75650024
2017-5-1 17:00,5.223999977,0.201000005,2.984999895,-0.639999986,2.650000095,0.822000027,18.07900047,17.9260006,0,88.29799652,3.351000071,-7.090000153,-28.15699959,33.55950165
2017-5-1 18:00,5.894000053,0.067000002,3.339999914,-0.782000005,2.315000057,0.700999975,17.23500061,16.75399971,0,88.29799652,2.868000031,-5.885000229,-28.15699959,30.92250061
2017-5-1 19:00,6.09499979,0.067000002,3.552999973,-0.924000025,2.710999966,0.913999975,15.54699993,17.17200089,0,88.29799652,3.323999882,-7.099999905,-28.15699959,30.0435009
2017-5-1 20:00,6.362999916,0.268000007,3.625,-0.782000005,2.680000067,0.944000006,14.42099953,17.34000015,0,88.29799652,4.611000061,-8.390999794,-28.15699959,28.06649971
2017-5-1 21:00,5.425000191,0.067000002,3.055999994,-0.852999985,2.28399992,0.883000016,15.40600014,16.58600044,0,88.29799652,3.055999994,-5.916999817,-28.15699959,26.96750069
2017-5-1 22:00,5.022999763,0.268000007,2.700999975,-0.888000011,2.28399992,1.036000013,14.98400021,14.24100018,0,88.29799652,3.618999958,-7.143000126,-28.15699959,26.30850029
2017-5-1 23:00,5.357999802,0.335000008,3.019999981,-0.711000025,2.223999977,1.065999985,15.125,11.97900009,0,88.29799652,2.974999905,-8.411999702,-28.15699959,25.43000031
2017-5-2 00:00,6.162000179,0.670000017,4.086999893,-0.319999993,2.040999889,0.975000024,14.70300007,11.47599983,0,88.29799652,2.627000093,-8.411999702,-28.15699959,24.77050018
2017-5-2 01:00,5.559000015,0.602999985,3.375999928,-0.462000012,2.163000107,1.004999995,13.64700031,13.23499966,0,88.29799652,2.868000031,-5.980999947,-28.15699959,24.5510006
2017-5-2 02:00,5.960999966,0.938000023,3.872999907,-0.213,2.071000099,1.065999985,12.7329998,9.717000008,0,88.29799652,3.108999968,-8.432999611,-28.15699959,24.98999977
2017-5-2 03:00,5.760000229,0.870999992,3.730999947,-0.248999998,2.00999999,0.975000024,12.17000008,9.213999748,0,88.29799652,3.108999968,-8.411999702,-28.15699959,25.64949989
2017-5-2 04:00,5.894000053,0.938000023,3.90899992,-0.107000001,1.980000019,0.944000006,12.31099987,10.13599968,0,88.29799652,2.948999882,-7.18599987,-28.15699959,25.86899948
2017-5-2 05:00,5.894000053,0.602999985,3.696000099,-0.569000006,2.680000067,1.126999974,12.17000008,10.47099972,0,88.29799652,3.163000107,-8.454000473,-28.15699959,25.64949989
